s,x,y,z
0.140689655172,-2.35726814113e-12,0.0699807836006,0.113898341649
0.141379310345,-2.35800115323e-12,0.0705968419376,0.114208333948
0.142068965517,-2.35851699917e-12,0.0712145656965,0.114514994115
0.14275862069,-2.35881566389e-12,0.0718339368549,0.114818313202
0.143448275862,-2.35889713867e-12,0.0724549373421,0.11511828236
0.144137931034,-2.35876142115e-12,0.0730775490396,0.115414892836
0.144827586207,-2.35840851528e-12,0.0737017537823,0.115708135977
0.145517241379,-2.35783843136e-12,0.0743275333585,0.115998003227
0.146206896552,-2.35705118602e-12,0.0749548695103,0.116284486128
0.146896551724,-2.35604680222e-12,0.0755837439348,0.116567576324
0.147586206897,-2.35482530928e-12,0.076214138284,0.116847265553
0.148275862069,-2.35338674283e-12,0.0768460341654,0.117123545656
0.148965517241,-2.35173114485e-12,0.077479413143,0.117396408573
0.149655172414,-2.34985856363e-12,0.0781142567374,0.117665846341
0.150344827586,-2.34776905381e-12,0.0787505464264,0.117931851101
0.151034482759,-2.34546267635e-12,0.0793882636456,0.118194415091
0.151724137931,-2.34293949855e-12,0.0800273897891,0.11845353065
0.152413793103,-2.34019959401e-12,0.0806679062098,0.118709190219
0.153103448276,-2.33724304269e-12,0.0813097942201,0.118961386338
0.153793103448,-2.33406993084e-12,0.0819530350923,0.11921011165
0.154482758621,-2.33068035103e-12,0.0825976100591,0.119455358898
0.155172413793,-2.32707440217e-12,0.0832435003146,0.119697120926
0.155862068966,-2.32325218946e-12,0.0838906870144,0.119935390681
0.156551724138,-2.31921382441e-12,0.0845391512761,0.120170161211
0.15724137931,-2.31495942485e-12,0.0851888741802,0.120401425666
0.157931034483,-2.3104891149e-12,0.0858398367705,0.1206291773
0.158620689655,-2.305803025e-12,0.0864920200546,0.120853409466
0.159310344828,-2.30090129186e-12,0.0871454050043,0.121074115624
0.16,-2.29578405849e-12,0.0877999725565,0.121291289333
0.16,-2.29578405849e-12,0.0877999725565,0.121291289333
0.160689655172,-2.29045223393e-12,0.0884557036138,0.121504924257
0.161379310345,-2.28490673347e-12,0.0891125790444,0.121715014165
0.162068965517,-2.27914771893e-12,0.0897705796836,0.121921552924
0.16275862069,-2.2731753583e-12,0.0904296863334,0.122124534511
0.163448275862,-2.26698982586e-12,0.0910898797639,0.122323953003
0.164137931034,-2.26059130206e-12,0.0917511407133,0.122519802581
0.164827586207,-2.25397997359e-12,0.0924134498887,0.122712077531
0.165517241379,-2.24715603333e-12,0.0930767879666,0.122900772245
0.166206896552,-2.2401196804e-12,0.0937411355936,0.123085881215
0.166896551724,-2.23287112006e-12,0.0944064733867,0.123267399042
0.167586206897,-2.22541056382e-12,0.095072781934,0.12344532043
0.168275862069,-2.21773822934e-12,0.0957400417955,0.123619640187
0.168965517241,-2.20985434046e-12,0.096408233503,0.123790353228
0.169655172414,-2.20175912721e-12,0.0970773375617,0.123957454572
0.170344827586,-2.19345282576e-12,0.0977473344497,0.124120939343
0.171034482759,-2.18493567847e-12,0.0984182046192,0.124280802773
0.171724137931,-2.17620793384e-12,0.0990899284971,0.124437040196
0.172413793103,-2.16726984649e-12,0.0997624864851,0.124589647054
0.173103448276,-2.15812167721e-12,0.100435858961,0.124738618895
0.173793103448,-2.1487636929e-12,0.101110026278,0.124883951373
0.174482758621,-2.13919616659e-12,0.101784968767,0.125025640246
0.175172413793,-2.12941937743e-12,0.102460666736,0.125163681382
0.175862068966,-2.11943361065e-12,0.103137100471,0.125298070753
0.176551724138,-2.10923915761e-12,0.103814250235,0.125428804438
0.17724137931,-2.09883631573e-12,0.104492096274,0.125555878623
0.177931034483,-2.08822538853e-12,0.10517061881,0.125679289599
0.178620689655,-2.07740668559e-12,0.105849798046,0.125799033767
0.179310344828,-2.06638052256e-12,0.106529614166,0.125915107633
0.18,-2.05514722114e-12,0.107210047338,0.12602750781
0.18,-2.05514722114e-12,0.107210047338,0.12602750781
0.180689655172,-2.04370906361e-12,0.107891077707,0.12613623102
0.181379310345,-2.03206833826e-12,0.108572685405,0.126241274089
0.182068965517,-2.02022538471e-12,0.109254850545,0.126342633953
0.18275862069,-2.0081805485e-12,0.109937553225,0.126440307655
0.183448275862,-1.99593418103e-12,0.110620773525,0.126534292345
0.184137931034,-1.98348663962e-12,0.111304491512,0.126624585281
0.184827586207,-1.97083828742e-12,0.111988687239,0.126711183828
0.185517241379,-1.95798949347e-12,0.112673340742,0.126794085461
0.186206896552,-1.94494063265e-12,0.113358432047,0.12687328776
0.186896551724,-1.93169208565e-12,0.114043941166,0.126948788415
0.187586206897,-1.91824423903e-12,0.114729848097,0.127020585222
0.188275862069,-1.90459748513e-12,0.11541613283,0.127088676087
0.188965517241,-1.89075222211e-12,0.116102775341,0.127153059024
0.189655172414,-1.87670885393e-12,0.116789755597,0.127213732154
0.190344827586,-1.8624677903e-12,0.117477053554,0.127270693706
0.191034482759,-1.84802944672e-12,0.11816464916,0.127323942019
0.191724137931,-1.83339424446e-12,0.118852522354,0.127373475539
0.192413793103,-1.81856261049e-12,0.119540653066,0.127419292822
0.193103448276,-1.80353497755e-12,0.12022902122,0.12746139253
0.193793103448,-1.78831178409e-12,0.120917606731,0.127499773434
0.194482758621,-1.77289347425e-12,0.12160638951,0.127534434416
0.195172413793,-1.75728049788e-12,0.122295349461,0.127565374464
0.195862068966,-1.74147331049e-12,0.122984466483,0.127592592676
0.196551724138,-1.72547237329e-12,0.12367372047,0.127616088256
0.19724137931,-1.70927815311e-12,0.124363091312,0.12763586052
0.197931034483,-1.69289112243e-12,0.125052558896,0.127651908891
